Index	GLobal_Citing-ID	Global_Cited-ID	Citation_Content(GC)	Intention_Label	Citing_Paper_Title	Cited_Num_list	Cited_References_Title
672	29	[296]	Shaw and Jebara [30] exploited a semidefinite program to learn a low-dimensional representation that well preserves the global topological structure. // Mei et al. ==[25]== designed a harmonic regularization based embedding framework to tackle the problem of topic modeling with network structure. // Ahmed et al. [2] proposed an asynchronous distributed matrix factorization algorithm for large-scale graphs.	b	Label Informed Attributed Network Embedding	[25]	['[25]  Q. Mei, D. Cai, D. Zhang, and C. Zhai. Topic modeling with network regularization. WWW, 2008. ']
673	29	[154]	Mei et al. [25] designed a harmonic regularization based embedding framework to tackle the problem of topic modeling with network structure. // Ahmed et al. ==[2]== proposed an asynchronous distributed matrix factorization algorithm for large-scale graphs. // Bourigault et al. [5] projected the observed temporal dynamic into a latent space to better model the information diffusion in networks.	b	Label Informed Attributed Network Embedding	[2]	['[2]  A. Ahmed, N. Shervashidze, S. Narayanamurthy, V. Josifovski, and A. J. Smola. Distributed large-scale natural graph factorization. WWW, 2013. ']
674	29	[297]	Ahmed et al. [2] proposed an asynchronous distributed matrix factorization algorithm for large-scale graphs. // Bourigault et al. ==[5]== projected the observed temporal dynamic into a latent space to better model the information diffusion in networks. // Grover and Leskovec [11] further advanced the random walk based embedding algorithms by adding flexibility in exploiting neighborhoods.	b	Label Informed Attributed Network Embedding	[5]	['[5]  S. Bourigault, C. Lagnier, S. Lamprier, L. Denoyer, and P. Gallinari. Learning social network embeddings for predicting information diffusion. WSDM, 2014. ']
675	29	[37]	Bourigault et al. [5] projected the observed temporal dynamic into a latent space to better model the information diffusion in networks. // Grover and Leskovec ==[11]== further advanced the random walk based embedding algorithms by adding flexibility in exploiting neighborhoods. // To embed heterogeneous networks, Jacob et al. [14] extended the transductive models and deep learning techniques into the problem.	b	Label Informed Attributed Network Embedding	[11]	['[11]  A. Grover and J. Leskovec. node2vec: Scalable feature learning for networks. KDD, 2016. ']
676	29	[298]	Grover and Leskovec [11] further advanced the random walk based embedding algorithms by adding flexibility in exploiting neighborhoods. // To embed heterogeneous networks, Jacob et al. ==[14]== extended the transductive models and deep learning techniques into the problem. // Yang et al. [45] exploited a probabilistic model to conduct network embedding in a semisupervised manner.	b	Label Informed Attributed Network Embedding	[14]	['[14]  Y. Jacob, L. Denoyer, and P. Gallinari. Learning latent representations of nodes for classifying in heterogeneous social networks. WSDM, 2014. ']
677	29	[66]	To embed heterogeneous networks, Jacob et al. [14] extended the transductive models and deep learning techniques into the problem. // Yang et al. ==[45]== exploited a probabilistic model to conduct network embedding in a semisupervised manner. // Most recently, several deep learning based embedding algorithms [27, 42, 43] were proposed to further enhance the performance of learned representations. Attributed network analysis is put forward due to the fact that numerous networks are often associated with abundant content describing attributes of each node.	b	Label Informed Attributed Network Embedding	[45]	['[45]  Z. Yang, W. Cohen, and R. Salakhutdinov. Revisiting semi-supervised learning with graph embeddings. ICML, 2016. ']
678	29	[6, 19, 299]	Yang et al. [45] exploited a probabilistic model to conduct network embedding in a semisupervised manner. // Most recently, several deep learning based embedding algorithms ==[27, 42, 43]== were proposed to further enhance the performance of learned representations. // Attributed network analysis is put forward due to the fact that numerous networks are often associated with abundant content describing attributes of each node.	b	Label Informed Attributed Network Embedding	[27, 42, 43]	['[27]  B. Perozzi, R. Al-Rfou, and S. Skiena. DeepWalk: Online Learning of Social Representations. KDD, 2014. ', '[42]  D. Wang, P. Cui, and W. Zhu. Structural deep network embedding. KDD, 2016. ', '[43]  J. Weston, F. Ratle, H. Mobahi, and R. Collobert. Deep learning via semi-supervised embedding. Neural Networks: Tricks of the Trade, 2012. ']
679	29	[276, 278]	Attributed network analysis is put forward due to the fact that numerous networks are often associated with abundant content describing attributes of each node. // In these networks, it has been widely accepted that there exist correlations among geometrical structure and node attributes ==[22, 46]==. // Therefore, algorithms [10, 12, 34] exploiting them together could improve the overall learning performance.	ho	Label Informed Attributed Network Embedding	[22, 46]	['[22]  P. V. Marsden and N. E. Friedkin. Network studies of social influence. SAGE Focus Editions, 1994. ', '[46]  Z. Yang, J. Guo, K. Cai, J. Tang, J. Li, L. Zhang, and Z. Su. Understanding retweeting behaviors in social networks. CIKM, 2010. ']
680	29	[13, 279, 280]	In these networks, it has been widely accepted that there exist correlations among geometrical structure and node attributes [22, 46]. // Therefore, algorithms ==[10, 12, 34]== exploiting them together could improve the overall learning performance. // For instance, Tsur and Rappoport [40] advanced the prediction of spread of ideas by analyzing both social graph topology and content.	h+	Label Informed Attributed Network Embedding	[10, 12, 34]	['[10]  S. Gao, L. Denoyer, and P. Gallinari. Temporal link prediction by integrating content and structure information. CIKM, 2011. ', '[12]  X. Hu, L. Tang, J. Tang, and H. Liu. Exploiting social relations for sentiment analysis in microblogging. WSDM, 2013. ', '[34]  J. Tang, H. Gao, X. Hu, and H. Liu. Exploiting homophily effect for trust prediction. WSDM, 2013. ']
681	29	[300]	Therefore, algorithms [10, 12, 34] exploiting them together could improve the overall learning performance. // For instance, Tsur and Rappoport ==[40]== advanced the prediction of spread of ideas by analyzing both social graph topology and content. // In order to tackle the complex data structures, several efforts [28, 47] have been devoted to jointly embedding the two information sources into a unified space.	h+	Label Informed Attributed Network Embedding	[40]	['[40]  O. Tsur and A. Rappoport. What’s in a hashtag? content based prediction of the spread of ideas in microblogging communities. WSDM, 2012. ']
682	29	[275, 10]	For instance, Tsur and Rappoport [40] advanced the prediction of spread of ideas by analyzing both social graph topology and content. // In order to tackle the complex data structures, several efforts ==[28, 47]== have been devoted to jointly embedding the two information sources into a unified space. // Qi et al. [28] explored an effective algorithm that jointly embeds context and content in social media by constructing a latent space of semantic concepts.	b	Label Informed Attributed Network Embedding	[28, 47]	['[28]  G. Qi, C. Aggarwal, Q. Tian, H. Ji, and T. Huang. Exploring context and content links in social media: A latent space method. TPAMI, 2012. ', '[47]  S. Zhu, K. Yu, Y. Chi, and Y. Gong. Combining content and link for classification using matrix factorization. SIGIR, 2007.']
683	29	[275]	In order to tackle the complex data structures, several efforts [28, 47] have been devoted to jointly embedding the two information sources into a unified space. // Qi et al. ==[28]== explored an effective algorithm that jointly embeds context and content in social media by constructing a latent space of semantic concepts. // Le and Lauw [18] advocated a holistic framework for handling both document linkage and textual information and finding a unified lowdimensional representation. They achieved this via a joint probabilistic model.	b	Label Informed Attributed Network Embedding	[28]	['[28]  G. Qi, C. Aggarwal, Q. Tian, H. Ji, and T. Huang. Exploring context and content links in social media: A latent space method. TPAMI, 2012. ']
684	29	[274]	Qi et al. [28] explored an effective algorithm that jointly embeds context and content in social media by constructing a latent space of semantic concepts. // Le and Lauw ==[18]== advocated a holistic framework for handling both document linkage and textual information and finding a unified lowdimensional representation. // They achieved this via a joint probabilistic model.	b	Label Informed Attributed Network Embedding	[18]	['[18]  T. M. V. Le and H. W. Lauw. Probabilistic latent document network embedding. ICDM, 2014. ']
